,loss,binary_crossentropy,kullback_leibler_divergence,mape,val_loss,val_binary_crossentropy,val_kullback_leibler_divergence,val_mape
143,0.009720424190163612,0.5006208419799805,-6.158377800602466e-05,2562.818115234375,0.006528858561068773,0.5016161203384399,0.001781509374268353,2386.21630859375
144,0.009424945339560509,0.5005971193313599,0.00010380352614447474,2554.94921875,0.008476905524730682,0.5017077922821045,0.004826239310204983,2378.94921875
145,0.010032710619270802,0.5006434321403503,-0.00010394700075266883,2547.23095703125,0.007596893701702356,0.5016730427742004,-0.0016399305313825607,2372.13525390625
146,0.009555232711136341,0.5006042122840881,-7.783284672768787e-05,2539.4873046875,0.0071855648420751095,0.501632571220398,-0.0030132306274026632,2366.304443359375
147,0.009316877461969852,0.5005847811698914,1.5860779967624694e-05,2531.069091796875,0.006233645603060722,0.5015739798545837,-0.0011498823296278715,2358.2861328125
148,0.009409239515662193,0.5005826950073242,0.00015861667634453624,2523.802734375,0.0077322483994066715,0.5016534924507141,0.001704419031739235,2350.572265625
149,0.00974194798618555,0.5006111264228821,-0.0002286665403516963,2515.631591796875,0.007137530017644167,0.5016151070594788,6.566368392668664e-05,2343.27880859375
150,0.009511002339422703,0.5005884170532227,5.832423994434066e-05,2508.084228515625,0.008763745427131653,0.5016895532608032,-0.002637359779328108,2337.59130859375
151,0.009472958743572235,0.500586986541748,-1.4417539659916656e-06,2500.328369140625,0.0062393806874752045,0.5015690326690674,0.00011099370021838695,2329.3876953125
152,0.009417315013706684,0.500580370426178,4.694262315751985e-06,2492.9853515625,0.0071616885252296925,0.5015988349914551,-0.002579030580818653,2322.7548828125
153,0.009752009995281696,0.500608503818512,-9.935896378010511e-05,2486.26611328125,0.0072671533562242985,0.5016145706176758,0.0036326476838439703,2315.488037109375
154,0.009939879179000854,0.5006154775619507,-5.43621281394735e-05,2479.720703125,0.010519943200051785,0.5018031001091003,0.007074508350342512,2308.218017578125
155,0.009497901424765587,0.5005797147750854,-3.059826485696249e-05,2471.877685546875,0.0074601490050554276,0.5016058087348938,-0.0010685402667149901,2304.369140625
156,0.009232507087290287,0.500554621219635,-0.00011488330346764997,2465.679443359375,0.007025216240435839,0.501603901386261,-0.0012774874921888113,2297.645263671875
157,0.010031142272055149,0.5006178617477417,-2.8209658921696246e-05,2458.737548828125,0.006250603124499321,0.5015537738800049,-0.0019199816742911935,2291.7734375
158,0.009578431025147438,0.5005865097045898,-3.869682041113265e-05,2452.71728515625,0.00635225186124444,0.5015584230422974,0.0010192242916673422,2285.12353515625
159,0.009249306283891201,0.500556230545044,9.668731945566833e-05,2446.13330078125,0.009224600158631802,0.5017114281654358,0.00425447802990675,2278.3125
160,0.009552336297929287,0.5005781054496765,-1.9477336536510848e-05,2439.63916015625,0.0062750475481152534,0.5015491843223572,0.0016162018291652203,2272.135986328125
161,0.009203948080539703,0.5005484223365784,6.257072527660057e-05,2433.109375,0.0077584050595760345,0.5016351938247681,0.00045218196464702487,2266.328369140625
162,0.009389907121658325,0.5005598068237305,5.70100310142152e-05,2426.103759765625,0.006588073913007975,0.5015527009963989,-0.0008811799343675375,2260.04150390625
163,0.00991340447217226,0.5006108283996582,0.00010014081635745242,2419.740234375,0.00847356952726841,0.5016729235649109,0.004243839532136917,2254.959228515625
164,0.009406106546521187,0.50055992603302,-6.954144191695377e-05,2414.28369140625,0.008863935247063637,0.5016772150993347,0.005583913531154394,2247.34228515625
165,0.009531447663903236,0.5005706548690796,0.00011401938536437228,2406.6435546875,0.01035760436207056,0.5017798542976379,0.0035625696182250977,2242.10986328125
166,0.00929892249405384,0.5005449652671814,6.010572633385891e-06,2400.551513671875,0.006938007194548845,0.5015863180160522,-0.0018574432469904423,2236.7646484375
167,0.009392616339027882,0.5005523562431335,3.42084895237349e-05,2394.57861328125,0.006826793774962425,0.5015680193901062,0.0006115417927503586,2231.274658203125
168,0.00929568987339735,0.50054532289505,-0.00013191791367717087,2388.717041015625,0.00787147507071495,0.5016297101974487,0.0042571681551635265,2225.365234375
169,0.009804208762943745,0.5005789399147034,0.00013182962720748037,2383.28564453125,0.008093544282019138,0.5016276836395264,-0.0016199866076931357,2220.624755859375
170,0.009551431983709335,0.5005617141723633,3.2192672279052204e-06,2377.56005859375,0.00670973863452673,0.5015475749969482,-0.001057625049725175,2216.00927734375
171,0.00921864714473486,0.5005298852920532,0.00011762322537833825,2371.3330078125,0.008256882429122925,0.5016229152679443,-0.0055642700754106045,2212.343994140625
172,0.008935343474149704,0.5005049109458923,6.935856072232127e-05,2365.894287109375,0.0065285926684737206,0.5015415549278259,-3.266452040406875e-05,2204.12255859375
173,0.009367162361741066,0.5005384683609009,-2.8235328500159085e-05,2360.1591796875,0.006323182489722967,0.5015239715576172,0.0017538531683385372,2199.33935546875
174,0.009386868216097355,0.500542163848877,-7.276240921783028e-06,2354.251708984375,0.0064674378372728825,0.5015304684638977,-0.003069370985031128,2194.523193359375
175,0.00919441506266594,0.5005260705947876,-1.1814994650194421e-05,2348.35791015625,0.007692315150052309,0.5015840530395508,-0.004682148341089487,2189.938232421875
176,0.00938333198428154,0.5005401372909546,-2.0995155864511617e-05,2343.153076171875,0.007432112470269203,0.501606822013855,0.0018587288213893771,2183.932373046875
177,0.009500146843492985,0.5005451440811157,7.699854177189991e-05,2338.25146484375,0.008144951425492764,0.5015981793403625,0.004801330156624317,2178.19580078125
178,0.009523311629891396,0.500546932220459,-0.00010531363659538329,2333.24755859375,0.006543001160025597,0.5015270709991455,0.00025903451023623347,2174.406494140625
179,0.009559202939271927,0.5005497336387634,-0.00019215828797314316,2328.207275390625,0.007805120665580034,0.5015724897384644,-0.004386411514133215,2170.8818359375
180,0.008980625309050083,0.5004955530166626,-3.9711732824798673e-05,2322.935546875,0.006351402495056391,0.5015137195587158,-0.0015816392842680216,2164.9658203125
181,0.008944294415414333,0.5004944801330566,0.00012227431579958647,2317.701171875,0.006000420544296503,0.5014994144439697,-0.002201774390414357,2160.703369140625
182,0.009381299838423729,0.5005332827568054,2.2500140403280966e-05,2312.9638671875,0.006888173054903746,0.5015401244163513,-0.003280936973169446,2155.32568359375
183,0.009061726741492748,0.5004995465278625,0.00020919318194501102,2307.219482421875,0.007618962321430445,0.5015851855278015,-0.0025500175543129444,2150.114013671875
184,0.009355138055980206,0.5005258321762085,-7.851723057683557e-05,2302.183837890625,0.007010360714048147,0.5015469789505005,-0.003625453682616353,2146.46240234375
185,0.009161700494587421,0.5005124807357788,0.0001294469111599028,2296.9599609375,0.006929259281605482,0.5015422105789185,0.000511531310621649,2141.1259765625
186,0.009129890240728855,0.5005027055740356,-1.179039645649027e-05,2292.158935546875,0.007890395820140839,0.5015880465507507,0.0020109766628593206,2135.093505859375
187,0.008648603223264217,0.5004624724388123,-7.904603990027681e-05,2286.637451171875,0.006418117322027683,0.5015100240707397,0.0023381789214909077,2130.300048828125
188,0.009154009632766247,0.500501275062561,4.946524495608173e-05,2281.649169921875,0.006848953664302826,0.5015309453010559,-0.0024981822352856398,2127.599365234375
